date,core_weekly_return,opportunity_active,opportunity_asset,opportunity_weekly_return,shadow_weekly_return,core_nav,shadow_nav,shadow_peak,shadow_drawdown
2023-07-01,0.009951919739370485,Não,,,0.009951919739370485,9.521234600707217,11.208341233363011,13.16355353830941,-0.14853225607023324
2023-07-08,-0.033749545437450124,Sim,TRX,0.03321771653543304,-0.02705281924016181,9.199897260930026,10.90512400399479,13.16355353830941,-0.17156685903559366
2023-07-15,0.051285156521513775,Sim,TRX,0.013576957238929044,0.0475143365932553,9.671715431938669,11.423273736511787,13.16355353830941,-0.13220440793080301
2023-07-22,-0.03852865423898766,Sim,TRX,0.006885327991987822,-0.03398725601589011,9.299077252163622,11.035028007489366,13.16355353830941,-0.16169839888791981
2023-07-29,-0.004687858518682919,Sim,TRX,0.05768991669774959,0.001549919002960331,9.255484493651176,11.052131407096374,13.16355353830941,-0.16039909930614416
2023-08-05,-0.01888498822643425,Sim,TRX,-0.09835171035617729,-0.02683166043940856,9.080694777958628,10.75558437004944,13.16355353830941,-0.18292698557818332
2023-08-12,0.0,Não,,,0.0,9.080694777958628,10.75558437004944,13.16355353830941,-0.18292698557818332
2023-08-19,0.0,Não,,,0.0,9.080694777958628,10.75558437004944,13.16355353830941,-0.18292698557818332
2023-08-26,0.0,Não,,,0.0,9.080694777958628,10.75558437004944,13.16355353830941,-0.18292698557818332
2023-09-02,0.0,Não,,,0.0,9.080694777958628,10.75558437004944,13.16355353830941,-0.18292698557818332
2023-09-09,0.0,Não,,,0.0,9.080694777958628,10.75558437004944,13.16355353830941,-0.18292698557818332
2023-09-16,0.0,Não,,,0.0,9.080694777958628,10.75558437004944,13.16355353830941,-0.18292698557818332
2023-09-23,0.0,Não,,,0.0,9.080694777958628,10.75558437004944,13.16355353830941,-0.18292698557818332
2023-09-30,0.0,Não,,,0.0,9.080694777958628,10.75558437004944,13.16355353830941,-0.18292698557818332
2023-10-07,-0.0038738176211366993,Não,,,-0.0038738176211366993,9.045517822515608,10.713919197791121,13.16355353830941,-0.1860921774192058
2023-10-14,-0.04680012196331251,Sim,SFP,-0.020840143252482513,-0.04420412409222952,8.62218648520056,10.240319784057842,13.16355353830941,-0.2220702598082035
2023-10-21,0.11130262876481667,Sim,SFP,0.04816475668493614,0.10498884155682861,9.581858506703858,11.315439095357547,13.16355353830941,-0.1403963175728623
2023-10-28,0.11514100990988974,Sim,SFP,0.10822373633338622,0.11444928255223939,10.685123371979408,12.610482981584779,13.16355353830941,-0.04201529283981331
2023-11-04,0.054770899811629414,Sim,SFP,0.029424220760652098,0.052236231906531684,11.270357193660992,13.269207095064212,13.269207095064212,0.0
2023-11-11,0.17236258939584603,Não,,,0.17236258939584603,13.212945142976501,15.556321989199212,15.556321989199212,0.0
2023-11-18,-0.05780144547463295,Não,,,-0.05780144547463295,12.449217814735428,14.657144091954681,15.556321989199212,-0.05780144547463295
2023-11-25,0.022595105363066414,Não,,,0.022595105363066414,12.73050920294714,14.988323807034043,15.556321989199212,-0.03651236986220341
2023-12-02,0.02899133498177675,Não,,,0.02899133498177675,13.099583659738371,15.422855323339105,15.556321989199212,-0.008579577226080382
2023-12-09,0.09295137051617197,Sim,FLM,0.11562853773584902,0.09521908723813968,14.317207914102305,16.89140552983334,16.89140552983334,0.0
2023-12-16,-0.015218190560857714,Sim,FLM,0.008447729672650395,-0.012851598537506904,14.099325915766075,16.674323967229697,16.89140552983334,-0.012851598537506947
2023-12-23,0.009431553626373157,Sim,FLM,0.013612565445026092,0.009849654808238451,14.232304464236336,16.83856030246765,16.89140552983334,-0.003128527538596826
2023-12-30,0.002784631612927413,Sim,FLM,0.01757644628099153,0.0042638130797338246,14.271936189172257,16.9103567761292,16.9103567761292,0.0
2024-01-06,-0.05425210679796544,Sim,GMX,0.039125823563551876,-0.04491431376181371,13.497653582823535,16.15083970606192,16.9103567761292,-0.04491431376181365
2024-01-13,0.04305685878042875,Não,,,0.04305685878042875,14.078820147006317,16.84624413047117,16.9103567761292,-0.003791324246247174
2024-01-20,-0.03618628667076618,Não,,,-0.03618628667076618,13.569359925180589,16.23664111104023,16.9103567761292,-0.039840416970976844
2024-01-27,-0.03477146346601401,Sim,RNDR,-0.050150993698497404,-0.03630941648926235,13.097533422284977,15.64709814655279,16.9103567761292,-0.07470325116733412
2024-02-03,0.005023351375450069,Sim,RNDR,0.1688529186846801,0.021406308106373076,13.163326934816816,15.982044750448559,16.9103567761292,-0.054896063871996637
2024-02-10,0.020024118715487926,Não,,,0.020024118715487926,13.426910956050367,16.30207111184778,16.9103567761292,-0.03597119045649466
2024-02-17,0.021193506796217898,Não,,,0.021193506796217898,13.711474284649633,16.647569166749154,16.9103567761292,-0.015540039329684507
2024-02-24,0.008509592884486938,Não,,,0.008509592884486938,13.828153348658113,16.789233202874527,16.9103567761292,-0.007162685853302042
2024-03-02,0.11523738272863793,Não,,,0.11523738272863793,15.421673548527723,18.723980495194535,18.723980495194535,0.0
2024-03-09,0.12654113201419404,Sim,RAY,0.17581122364270296,0.13146814117704492,17.373149576911775,21.185587406333006,21.185587406333006,0.0
2024-03-16,-0.057369473191609344,Sim,RAY,0.22979263647905213,-0.028653262224543195,16.376461138005315,20.578551214998367,21.185587406333006,-0.02865326222454323
2024-03-23,0.0037885514372422158,Sim,RAY,0.1747533838036246,0.020885034673880455,16.438504203386646,21.00833497066183,21.185587406333006,-0.008366651925742152
2024-03-30,0.109493948975812,Sim,RAY,0.0386662110042475,0.10241117517865556,18.238420943870935,23.159823243554158,23.159823243554158,0.0
2024-04-06,-0.027449934053450087,Sim,RAY,-0.05950646298472373,-0.03065558694657745,17.737777491722614,22.44984526844402,23.159823243554158,-0.03065558694657744
2024-04-13,-0.12860875271618655,Sim,RAY,-0.1937702034084663,-0.13512489778541453,15.456544052554921,19.41631222124715,23.159823243554158,-0.16163815167928375
2024-04-20,0.050098513410672396,Não,,,0.050098513410672396,16.230893932054492,20.389040599449103,23.159823243554158,-0.1196374693781922
2024-04-27,-0.007072043861175326,Não,,,-0.007072043861175326,16.11610833826092,20.244848410042515,23.159823243554158,-0.12586343180848492
2024-05-04,-0.0496172683209225,Sim,SSV,-0.0022206302465022087,-0.044877604513480475,15.31647106655237,19.336308109661264,23.159823243554158,-0.16509258700655471
2024-05-11,-0.011745123013281455,Não,,,-0.011745123013281455,15.136577229746347,19.10920079229058,23.159823243554158,-0.17489867727686337
2024-05-18,0.017073121868500518,Não,,,0.017073121868500518,15.395005857461777,19.435454506227003,23.159823243554158,-0.1608116218401503
2024-05-25,0.02435649029618725,Não,,,0.02435649029618725,15.769974168238791,19.90883396530991,23.159823243554158,-0.14037193825082683
2024-06-01,0.003235086429443923,Não,,,0.003235086429443923,15.820991397663143,19.973240763897135,23.159823243554158,-0.13759096717389296
2024-06-08,-0.04948697392460766,Sim,IDEX,-0.06746920857863759,-0.05128519739001065,15.038058408905545,18.948909168802462,23.159823243554158,-0.18181978465330806
2024-06-15,-0.04661980730547155,Não,,,-0.04661980730547155,14.336987023633943,18.06551467470401,23.159823243554158,-0.21996318863392006
2024-06-22,-0.04502399953887137,Não,,,-0.04502399953887137,13.691478526493045,17.25213295032066,23.159823243554158,-0.2550835656691691
2024-06-29,-0.02918987782185889,Sim,UNFI,0.024674639411098598,-0.023803426098563143,13.291825941104108,16.84147307859512,23.159823243554158,-0.2728151289633681
2024-07-06,0.031409517499661366,Sim,VGX,-0.2169011319052988,0.006578452559165348,13.70931578060367,16.952263910269117,23.159823243554158,-0.26803137778751085
